"id","product_search_description","meta_data","","","","","","","","","","","","","","","","",""
"43993","women personal care fragrance perfume and body mist pink spring casual police women passion perfume","{'id': 43993, 'name': 'Police Women Passion Perfume', 'variant': 'Passion', 'brand': 'Police', 'price': 1800, 'discounted_price': 1800, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/438c41900a80acabb3ef197f0559a9eb_images.jpg'}","","","","","","","","","","","","","","","","",""
"6628","men footwear shoes sports shoes white summer sports adidas men's lowell white silver shoe","{'id': 6628, 'name': ""ADIDAS Men's Lowell White Silver Shoe"", 'variant': 'LOWELL M', 'brand': 'ADIDAS', 'price': 2599, 'discounted_price': 2599, 'usage': 'Sports', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/0707b75d2d44e9cec9d27c944294ddbe_images.jpg'}","","","","","","","","","","","","","","","","",""
"54924","men apparel bottomwear shorts blue summer casual do u speak green men blue shorts","{'id': 54924, 'name': 'Do U Speak Green Men Blue Shorts', 'variant': 'Boxer short mens - AOP', 'brand': 'Do u speak green', 'price': 465, 'discounted_price': 465, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Men-Blue-Shorts_40b6775eae62124195817a64d4ae4a93_images.jpg'}","","","","","","","","","","","","","","","","",""
"26538","men footwear shoes casual shoes red fall casual id men red shoes","{'id': 26538, 'name': 'ID Men Red Shoes', 'variant': 'Casual', 'brand': 'ID', 'price': 1885, 'discounted_price': 1885, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/6a6ebc47eaf2fe034bcfd94060a285ba_images.jpg'}","","","","","","","","","","","","","","","","",""
"35913","women accessories bags handbags black summer casual peperone women black & white handbag","{'id': 35913, 'name': 'Peperone Women Black & White Handbag', 'variant': 'Handbag', 'brand': 'Peperone', 'price': 1820, 'discounted_price': 1820, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/73bc7d63943231e4df1c7b7600496a3d_images.jpg'}","","","","","","","","","","","","","","","","",""
"49495","men footwear shoes casual shoes khaki summer casual vans men khaki shoes","{'id': 49495, 'name': 'Vans Men Khaki Shoes', 'variant': 'CHUKKA BOOT', 'brand': 'Vans', 'price': 3599, 'discounted_price': 3599, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Khaki-Shoes_dcaf7c703e9c0396650529df2b2a8893_images.jpg'}","","","","","","","","","","","","","","","","",""
"9660","men apparel topwear shirts pink fall casual indigo nation men reversible bling pink shirts","{'id': 9660, 'name': 'Indigo Nation Men Reversible Bling Pink Shirts', 'variant': 'Reversible Bling', 'brand': 'Indigo Nation', 'price': 1449, 'discounted_price': 1449, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/0be615f02ae1f1cfe78155555a79007c_images.jpg'}","","","","","","","","","","","","","","","","",""
"2288","women apparel topwear tshirts black fall sports nike women black t-shirt","{'id': 2288, 'name': 'Nike Women Black T-shirt', 'variant': 'DF POLYGRAPHIC S/S TOP', 'brand': 'Nike', 'price': 1395, 'discounted_price': 1395, 'usage': 'Sports', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/135f9aa8141d682fc218393049c70324_images.jpg'}","","","","","","","","","","","","","","","","",""
"23876","men apparel topwear sweatshirts blue fall casual adidas men blue sweatshirt","{'id': 23876, 'name': 'ADIDAS Men Blue Sweatshirt', 'variant': 'Solid', 'brand': 'ADIDAS', 'price': 2499, 'discounted_price': 2499, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/fcd52c6506b43f3af116a62c2ea81204_images.jpg'}","","","","","","","","","","","","","","","","",""
"18237","men apparel topwear tshirts red fall casual manchester united men solid red tshirt","{'id': 18237, 'name': 'Manchester United Men Solid Red Tshirt', 'variant': 'Solid', 'brand': 'Manchester United', 'price': 899, 'discounted_price': 899, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/eba1c1b241555d8afa3f7232ed2c6933_images.jpg'}","","","","","","","","","","","","","","","","",""
"54118","women footwear shoes heels black winter casual rocia women black flats","{'id': 54118, 'name': 'Rocia Women Black Flats', 'variant': 'ROCIA  BEIGE Sandal', 'brand': 'Rocia', 'price': 890, 'discounted_price': 890, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/8d6fd53f28e010658cdf5c14c43d0cb0_images.jpg'}","","","","","","","","","","","","","","","","",""
"2872","women footwear shoes heels brown winter casual catwalk women leather flats","{'id': 2872, 'name': 'Catwalk Women Leather Flats', 'variant': 'Catwalk womens leather flat', 'brand': 'Catwalk', 'price': 995, 'discounted_price': 995, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/4d90e05b9e99e203b3ce191439619bcb_images.jpg'}","","","","","","","","","","","","","","","","",""
"49653","women apparel topwear tops green summer casual mineral women green top","{'id': 49653, 'name': 'Mineral Women Green Top', 'variant': 'PU12-448 KT', 'brand': 'Mineral', 'price': 1099, 'discounted_price': 799, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/fe446adf94f9beb301b61bfc75a70bfa_images.jpg'}","","","","","","","","","","","","","","","","",""
"8574","women footwear sandal sandals pink fall casual crocs dora boots pink sandals","{'id': 8574, 'name': 'Crocs Dora Boots Pink Sandals', 'variant': 'Crocs Dora Boots', 'brand': 'Crocs', 'price': 1295, 'discounted_price': 1295, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/0be6693dafb4261645b22c6e9e7e67f4_images.jpg'}","","","","","","","","","","","","","","","","",""
"16957","men accessories eyewear sunglasses black winter casual image men sunglasses","{'id': 16957, 'name': 'Image Men Sunglasses', 'variant': 'IMAGE Sunglasses IMS294C2SG', 'brand': 'Image', 'price': 2490, 'discounted_price': 2241, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Image-Men-Classic-Eyewear-Black-Sunglasses_a37f3b87d0d05062ed063adc7aac78bf_images.jpg'}","","","","","","","","","","","","","","","","",""
"19123","men footwear flip flops flip flops silver fall casual lotto men xl water man silver slippers","{'id': 19123, 'name': 'Lotto Men XL Water Man Silver Slippers', 'variant': 'XL Water Man', 'brand': 'Lotto', 'price': 749, 'discounted_price': 749, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/69482728a521cbd2ba571e36016d5f63_images.jpg'}","","","","","","","","","","","","","","","","",""
"13419","men apparel topwear tshirts pink summer casual united colors of benetton men solid pink polo t-shirts","{'id': 13419, 'name': 'United Colors of Benetton Men Solid Pink Polo T-shirts', 'variant': 'Solid', 'brand': 'United Colors of Benetton', 'price': 1299, 'discounted_price': 1299, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/8d7f0bbb0bdefcbcc692bcdf4a6400ee_images.jpg'}","","","","","","","","","","","","","","","","",""
"17885","men apparel innerwear innerwear vests grey summer casual levis men comfort style grey innerwear vest","{'id': 17885, 'name': 'Levis Men Comfort Style Grey Innerwear Vest', 'variant': 'Comfort Style', 'brand': 'Levis', 'price': 299, 'discounted_price': 299, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/c5c095c0e09eb200aa8d57457c53ec07_images.jpg'}","","","","","","","","","","","","","","","","",""
"43369","men footwear flip flops flip flops black summer casual reebok men black possession flip flops","{'id': 43369, 'name': 'Reebok Men Black Possession Flip Flops', 'variant': 'Possession', 'brand': 'Reebok', 'price': 3999, 'discounted_price': 3999, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/647838a2e988ab55b76c9aa9ddd15ad7_images.jpg'}","","","","","","","","","","","","","","","","",""
"48781","women accessories jewellery pendant silver summer casual lucera women silver pendant","{'id': 48781, 'name': 'Lucera Women Silver Pendant', 'variant': 'Silver', 'brand': 'Lucera', 'price': 3000, 'discounted_price': 3000, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/aff52e6e6bc208923a493612e8f6a3e7_images.jpg'}","","","","","","","","","","","","","","","","",""
"44970","men accessories watches watches white winter casual maxima men white dial analog chronograph watch","{'id': 44970, 'name': 'Maxima Men White Dial Analog Chronograph Watch', 'variant': '24520PPGND', 'brand': 'maxima', 'price': 1499, 'discounted_price': 1499, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/80c170d3a8e46c81f22ecebd1f772d32_images.jpg'}","","","","","","","","","","","","","","","","",""
"56489","women personal care nails nail polish bronze spring na streetwear ash nail polish # 31","{'id': 56489, 'name': 'Streetwear Ash Nail Polish # 31', 'variant': 'SW NE Ash # 31', 'brand': 'Streetwear', 'price': 110, 'discounted_price': 110, 'usage': 'NA', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Streetwear-Ash-Nail-Polish--31_21d33100dbf0e4b8bb0b33a980de469b_images.jpg'}","","","","","","","","","","","","","","","","",""
"39524","unisex accessories bags laptop bag orange summer casual peter england unisex orange sleeve bag","{'id': 39524, 'name': 'Peter England Unisex Orange Sleeve Bag', 'variant': 'Peter England Unisex Orange Sleeve Bag', 'brand': 'Peter England', 'price': 1999, 'discounted_price': 1619, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/1847a81fa1d237bfbae1e797dff55909_images.jpg'}","","","","","","","","","","","","","","","","",""
"33822","men footwear shoes sports shoes white summer sports puma men axis white & grey sports shoes","{'id': 33822, 'name': 'Puma Men Axis White & Grey Sports Shoes', 'variant': 'Axis', 'brand': 'Puma', 'price': 2499, 'discounted_price': 2499, 'usage': 'Sports', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/52ad8ae288ba080d88a116b3c70305ec_images.jpg'}","","","","","","","","","","","","","","","","",""
"58513","women apparel topwear tops off white summer casual tonga women maroon top","{'id': 58513, 'name': 'Tonga Women Maroon Top', 'variant': 'WomenTop', 'brand': 'Tonga', 'price': 1290, 'discounted_price': 1290, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Tonga-Women-Maroon-Top_e5cc855ba59e5640817434d45f9c088d_images.jpg'}","","","","","","","","","","","","","","","","",""
"25947","women accessories scarves scarves brown summer casual femella women brown scarf","{'id': 25947, 'name': 'Femella Women Brown Scarf', 'variant': 'Solid', 'brand': 'Femella', 'price': 390, 'discounted_price': 390, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/aeb9132a29d8844aca73a4544d8135c5_images.jpg'}","","","","","","","","","","","","","","","","",""
"52029","unisex apparel topwear rain jacket coffee brown summer na just natural unisex charcoal rain jacket","{'id': 52029, 'name': 'Just Natural Unisex Charcoal Rain Jacket', 'variant': 'RAINWEAR JACKET', 'brand': 'Just Natural', 'price': 1895, 'discounted_price': 1478, 'usage': 'NA', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/cbc319393da4e3d0eb140d3c8a045d2c_images.jpg'}","","","","","","","","","","","","","","","","",""
"5865","men apparel topwear tshirts black summer casual adidas men's twelve faster t-shirt","{'id': 5865, 'name': ""ADIDAS Men's Twelve Faster T-shirt"", 'variant': 'Adidas twelve X faster', 'brand': 'ADIDAS', 'price': 999, 'discounted_price': 999, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/2d986dbf9e5f64e3ab8471120c557db4_images.jpg'}","","","","","","","","","","","","","","","","",""
"39716","women apparel dress dresses blue summer casual arrow woman women blue dress","{'id': 39716, 'name': 'Arrow Woman Women Blue Dress', 'variant': 'KN AW F FS REG BLUE SOL SS12 FS', 'brand': 'Arrow Woman', 'price': 1499, 'discounted_price': 1499, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/c5b0d7c1f0308be020655bc10ca16427_images.jpg'}","","","","","","","","","","","","","","","","",""
"25349","men apparel innerwear briefs red summer casual levis men red brief","{'id': 25349, 'name': 'Levis Men Red Brief', 'variant': 'Bodywear', 'brand': 'Levis', 'price': 225, 'discounted_price': 225, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/07f0136ab41d3167b3d1e8b84cfc5107_images.jpg'}","","","","","","","","","","","","","","","","",""
"11940","men footwear sandal sandals black summer casual ganuchi men casual black sandals","{'id': 11940, 'name': 'Ganuchi Men Casual Black Sandals', 'variant': 'Casual', 'brand': 'Ganuchi', 'price': 1499, 'discounted_price': 674, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/b23f1e70aec0102c360fb9dfdc476023_images.jpg'}","","","","","","","","","","","","","","","","",""
"55802","women apparel loungewear and nightwear night suits white summer casual sdl by sweet dreams women green printed night suit s11-3124","{'id': 55802, 'name': 'SDL by Sweet Dreams Women Green Printed Night Suit S11-3124', 'variant': 'SLEEVELESS T-SHIRT / CAPRI - REG', 'brand': 'SDL by Sweet Dreams', 'price': 999, 'discounted_price': 999, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/SDL-by-Sweet-Dreams-Women-White-Pyjama-Set_debea45adf6bdb5816030e5d05b53d2f_images.jpg'}","","","","","","","","","","","","","","","","",""
"29584","men apparel topwear tshirts black summer casual indigo nation men printed black t-shirt","{'id': 29584, 'name': 'Indigo Nation Men Printed Black T-shirt', 'variant': 'Printed', 'brand': 'Indigo Nation', 'price': 699, 'discounted_price': 699, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/7a1bc7d255671c7f4b85f1b1b35e945b_images.jpg'}","","","","","","","","","","","","","","","","",""
"43967","women personal care fragrance perfume and body mist red spring casual dkny women red delicious perfume","{'id': 43967, 'name': 'DKNY Women Red Delicious Perfume', 'variant': 'Red Delicious Women EDP Spray', 'brand': 'DKNY', 'price': 3320, 'discounted_price': 3320, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/2965814bbf6d6a14e720c712941b323c_images.jpg'}","","","","","","","","","","","","","","","","",""
"28456","women apparel bottomwear skirts blue summer sports urban yoga women blue skirt with leggings","{'id': 28456, 'name': 'Urban Yoga Women Blue Skirt With Leggings', 'variant': 'Solid', 'brand': 'Urban Yoga', 'price': 899, 'discounted_price': 899, 'usage': 'Sports', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/c3a37f190933411b11c0fa488bc8bc4d_images.jpg'}","","","","","","","","","","","","","","","","",""
"34009","girls apparel topwear tops black summer casual gini and jony girls black top","{'id': 34009, 'name': 'Gini and Jony Girls Black Top', 'variant': 'Solid', 'brand': 'Gini and Jony', 'price': 249, 'discounted_price': 124, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/dce310e4c15223a6c964631190263284_images.jpg'}","","","","","","","","","","","","","","","","",""
